177,699	33,778
178,041	15,296
178,383	39,354
178,725	49,233
179,068	56,402
179,410	38,833
179,752	40,672
180,094	42,164
180,436	44,279
180,779	43,323
181,121	42,657
181,463	44,120
181,805	44,800
182,147	47,292
182,489	48,957
182,832	47,277
183,174	49,884
183,516	51,101
183,858	54,664
184,200	52,984
184,542	56,866
184,884	60,806
185,226	59,444
185,568	60,806
185,910	62,718
186,252	62,051
186,595	64,354
186,937	67,975
187,279	65,745
187,621	64,079
187,963	66,281
188,305	67,396
188,647	65,209
188,989	64,441
189,330	65,730
189,672	63,645
190,014	71,814
190,356	71,770
190,698	75,507
191,040	82,011
191,382	87,167
191,724	91,368
192,066	92,932
192,408	97,828
192,750	102,521
193,091	106,692
193,433	111,849
193,775	110,110
194,117	116,382
194,459	114,470
194,801	113,891
195,142	113,022
195,484	113,022
195,826	111,733
196,168	110,458
196,510	108,677
196,851	109,893
197,193	108,054
197,535	108,677
197,877	106,011
198,218	107,373
198,560	108,112
198,902	107,721
199,243	109,777
199,585	113,587
199,927	114,659
200,268	115,296
200,610	110,082
200,952	113,442
201,293	111,791
201,635	112,095
201,977	110,299
202,318	107,228
202,660	108,372
203,001	104,606
203,343	103,433
203,684	100,855
204,026	100,174
204,368	103,984
204,709	103,708
205,051	101,825
205,392	100,869
205,734	105,896
206,075	107,286
206,417	106,142
206,758	103,564
207,100	104,664
207,441	107,807
207,783	109,633
208,124	111,009
208,465	111,414
208,807	112,486
209,148	112,066
209,490	108,387
209,831	109,633
210,173	112,761
210,514	113,572
210,855	109,444
211,197	107,663
211,538	107,503
211,879	102,521
212,221	99,464
212,562	102,492
212,903	102,622
213,245	103,549
213,586	103,086
213,927	99,711
214,268	101,174
214,610	99,088
214,951	100,131
215,292	99,435
215,633	99,740
215,975	100,826
216,316	98,537
216,657	101,492
216,998	98,566
217,340	97,929
217,681	97,712
218,022	98,958
218,363	99,638
218,704	98,204
219,045	100,884
219,386	101,999
219,728	97,596
220,069	100,116
220,410	96,626
220,751	96,727
221,092	95,872
221,433	91,817
221,774	90,672
222,115	94,149
222,456	91,006
222,797	87,602
223,138	87,413
223,479	87,515
223,820	83,517
224,161	84,488
224,502	83,633
224,843	83,894
225,184	88,369
225,525	88,225
225,866	84,560
226,207	85,719
226,548	86,805
226,889	86,776
227,230	89,311
227,571	90,600
227,912	93,671
228,253	95,105
228,593	93,062
228,934	92,700
229,275	91,657
229,616	95,061
229,957	96,814
230,298	97,857
230,638	98,856
230,979	98,769
231,320	97,017
231,661	94,931
232,002	93,830
232,342	96,611
232,683	98,494
233,024	100,449
233,365	97,741
233,705	96,220
234,046	98,726
234,387	98,885
234,727	92,671
235,068	98,320
235,409	99,624
235,749	100,812
236,090	101,304
236,431	100,015
236,771	101,217
237,112	101,188
237,453	98,030
237,793	94,815
238,134	94,062
238,474	99,638
238,815	95,510
239,156	93,294
239,496	92,946
239,837	93,019
240,177	92,179
240,518	89,731
240,858	93,106
241,199	96,046
241,539	94,366
241,880	94,743
242,220	93,873
242,561	95,771
242,901	94,279
243,242	93,048
243,582	90,325
243,923	91,846
244,263	92,961
244,603	91,455
244,944	91,875
245,284	92,990
245,625	92,932
245,965	96,741
246,305	94,612
246,646	96,104
246,986	96,814
247,326	101,796
247,667	98,885
248,007	101,449
248,347	101,072
248,688	102,188
249,028	99,913
249,368	99,841
249,709	96,553
250,049	98,161
250,389	98,813
250,729	98,682
251,070	93,772
251,410	96,727
251,750	90,788
252,090	89,948
252,430	90,991
252,770	91,368
253,111	89,630
253,451	90,238
253,791	88,847
254,131	91,382
254,471	91,614
254,811	91,281
255,151	92,150
255,492	94,757
255,832	94,960
256,172	95,684
256,512	97,915
256,852	102,854
257,192	104,389
257,532	107,083
257,872	100,797
258,212	100,565
258,552	102,014
258,892	98,378
259,232	97,466
259,572	98,262
259,912	97,567
260,252	97,770
260,592	92,092
260,932	91,773
261,272	89,948
261,612	92,425
261,952	92,367
262,292	91,078
262,631	90,571
262,971	92,367
263,311	92,266
263,651	91,541
263,991	88,413
264,331	88,746
264,671	86,139
265,010	85,588
265,350	87,949
265,690	88,297
266,030	87,051
266,370	89,209
266,709	88,210
267,049	91,179
267,389	89,861
267,729	92,657
268,068	95,076
268,408	96,843
268,748	98,494
269,087	95,322
269,427	94,279
269,767	95,221
270,106	95,018
270,446	94,728
270,786	90,470
271,125	90,397
271,465	92,309
271,805	90,629
272,144	86,892
272,484	85,501
272,824	88,138
273,163	89,992
273,503	92,251
273,842	92,425
274,182	93,019
274,521	94,076
274,861	91,237
275,200	90,050
275,540	91,208
275,879	95,713
276,219	91,295
276,558	87,848
276,898	85,212
277,237	82,474
277,577	81,040
277,916	81,678
278,256	77,955
278,595	85,444
278,934	82,170
279,274	82,373
279,613	76,738
279,953	79,404
280,292	79,375
280,631	78,795
280,971	82,011
281,310	81,460
281,649	79,418
281,989	86,530
282,328	79,461
282,667	79,273
283,007	79,259
283,346	81,996
283,685	84,183
284,024	84,647
284,364	82,025
284,703	79,041
285,042	79,664
285,381	79,867
285,721	70,771
286,060	73,928
286,399	75,232
286,738	76,029
287,077	75,160
287,416	74,725
287,756	74,435
288,095	77,463
288,434	81,634
288,773	82,735
289,112	81,707
289,451	85,632
289,790	84,473
290,129	89,572
290,468	87,718
290,807	89,007
291,146	87,298
291,485	87,631
291,825	88,007
292,164	85,067
292,503	88,326
292,842	91,208
293,181	93,729
293,519	93,280
293,858	86,675
294,197	86,950
294,536	86,428
294,875	86,718
295,214	88,268
295,553	91,701
295,892	89,760
296,231	86,457
296,570	83,792
296,909	83,256
297,247	84,618
297,586	84,024
297,925	84,096
298,264	85,038
298,603	84,256
298,942	82,851
299,280	81,620
299,619	85,342
299,958	84,676
300,297	85,067
300,636	85,661
300,974	84,705
301,313	86,660
301,652	86,298
301,990	89,094
302,329	88,920
302,668	90,658
303,007	88,674
303,345	84,241
303,684	85,559
304,023	82,503
304,361	80,490
304,700	82,373
305,038	84,763
305,377	86,124
305,716	86,139
306,054	85,081
306,393	83,401
306,731	85,979
307,070	87,790
307,409	84,096
307,747	87,833
308,086	87,254
308,424	86,704
308,763	82,793
309,101	81,982
309,440	77,796
309,778	77,028
310,117	79,737
310,455	79,534
310,793	79,910
311,132	84,734
311,470	81,663
311,809	83,763
312,147	81,431
312,486	82,214
312,824	83,097
313,162	85,603
313,501	86,820
313,839	84,618
314,177	82,489
314,516	80,838
314,854	76,796
315,192	81,373
315,531	78,983
315,869	80,649
316,207	82,185
316,545	79,635
316,884	77,622
317,222	79,317
317,560	76,579
317,898	80,852
318,237	82,634
318,575	83,676
318,913	79,853
319,251	80,157
319,589	80,417
319,928	79,288
320,266	80,388
320,604	82,677
320,942	82,735
321,280	85,241
321,618	78,549
321,956	80,866
322,294	80,997
322,632	84,169
322,971	80,736
323,309	79,056
323,647	76,159
323,985	76,347
324,323	76,608
324,661	75,782
324,999	73,827
325,337	81,359
325,675	78,868
326,013	82,127
326,351	86,197
326,689	89,094
327,027	90,745
327,365	97,002
327,702	94,786
328,040	92,497
328,378	91,541
